"商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","第一数量","第一计量单位","第二数量","第二计量单位","美元",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","11","北京市","5,295",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","12","天津市","33,431",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","13","河北省","1,840,743",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","31","上海市","91,143",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","32","江苏省","3,192,144",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","33","浙江省","1,028,580",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","51","四川省","304,701",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","117","约旦","10","一般贸易","32","江苏省","17,481",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","120","黎巴嫩","10","一般贸易","33","浙江省","105,143",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","122","马来西亚","10","一般贸易","36","江西省","48,924",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","122","马来西亚","10","一般贸易","44","广东省","308,000",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","127","巴基斯坦","10","一般贸易","11","北京市","427,456",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","127","巴基斯坦","10","一般贸易","13","河北省","21,594",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","127","巴基斯坦","10","一般贸易","15","内蒙古自治区","4,403,069",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","127","巴基斯坦","10","一般贸易","31","上海市","103,713",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","127","巴基斯坦","10","一般贸易","32","江苏省","861,406",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","127","巴基斯坦","10","一般贸易","33","浙江省","5,258,203",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","127","巴基斯坦","10","一般贸易","36","江西省","7,868",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","127","巴基斯坦","10","一般贸易","37","山东省","46,465",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","127","巴基斯坦","10","一般贸易","44","广东省","75,031",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","129","菲律宾","10","一般贸易","32","江苏省","396,183",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","129","菲律宾","10","一般贸易","33","浙江省","250,420",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","129","菲律宾","10","一般贸易","37","山东省","61,681",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","131","沙特阿拉伯","10","一般贸易","31","上海市","450",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","132","新加坡","10","一般贸易","31","上海市","268",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","132","新加坡","10","一般贸易","32","江苏省","572,923",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","132","新加坡","10","一般贸易","33","浙江省","10,028",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","11","北京市","778,489",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","31","上海市","2,938,300",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","32","江苏省","1,612,826",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","33","浙江省","2,557,207",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","37","山东省","259,236",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","61","陕西省","306,067",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","39","其他","31","上海市","1,350",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","39","其他","32","江苏省","334",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","134","斯里兰卡","10","一般贸易","31","上海市","302,998",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","136","泰国","10","一般贸易","33","浙江省","250,833",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","137","土耳其","10","一般贸易","12","天津市","444,915",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","137","土耳其","10","一般贸易","31","上海市","56,434",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","137","土耳其","10","一般贸易","32","江苏省","2,959,102",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","137","土耳其","10","一般贸易","33","浙江省","3,862",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","137","土耳其","10","一般贸易","37","山东省","96,059",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","137","土耳其","10","一般贸易","44","广东省","110,150",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","138","阿联酋","10","一般贸易","31","上海市","150,055",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","138","阿联酋","10","一般贸易","32","江苏省","21,458",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","138","阿联酋","10","一般贸易","33","浙江省","2,941,005",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","138","阿联酋","10","一般贸易","36","江西省","13,500",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","138","阿联酋","10","一般贸易","37","山东省","568,846",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","139","也门","10","一般贸易","13","河北省","240,327",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","141","越南","10","一般贸易","32","江苏省","1,390,794",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","141","越南","10","一般贸易","33","浙江省","175,125",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","10","一般贸易","31","上海市","15,426",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","10","一般贸易","32","江苏省","1,811",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","10","一般贸易","33","浙江省","5,214",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","39","其他","11","北京市","682",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","39","其他","31","上海市","1,620",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","39","其他","33","浙江省","15,699",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","143","中国台湾","10","一般贸易","11","北京市","8,975",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","143","中国台湾","10","一般贸易","31","上海市","872",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","143","中国台湾","10","一般贸易","32","江苏省","770,437",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","143","中国台湾","10","一般贸易","50","重庆市","4,435",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","145","哈萨克斯坦","10","一般贸易","51","四川省","1,537",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","147","塔吉克斯坦","10","一般贸易","33","浙江省","14,026",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","149","乌兹别克斯坦","10","一般贸易","33","浙江省","550,566",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","149","乌兹别克斯坦","10","一般贸易","43","湖南省","261,354",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","215","埃及","10","一般贸易","32","江苏省","145,133",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","215","埃及","10","一般贸易","33","浙江省","753,804",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","224","肯尼亚","10","一般贸易","37","山东省","4,287,420",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","224","肯尼亚","10","一般贸易","44","广东省","202,412",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","244","南非","10","一般贸易","31","上海市","57",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","244","南非","10","一般贸易","32","江苏省","630,349",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","244","南非","10","一般贸易","33","浙江省","264,646",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","249","突尼斯","10","一般贸易","32","江苏省","113,905",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","301","比利时","10","一般贸易","33","浙江省","2,168,954",
"202508","293349","其他含有一个喹啉或异喹啉环系的化合物","302","丹麦","10","一般贸易","31","上海市","672",
